AlignedTime(s),Timestamp1(ms),Crutch1_Force,Crutch1_Qw,Crutch1_Qx,Crutch1_Qy,Crutch1_Qz,Timestamp2(ms),Crutch2_Force,Crutch2_Qw,Crutch2_Qx,Crutch2_Qy,Crutch2_Qz
12.9505,39532,18877.06,0.701,-0.278,0.615,0.225,37384,13999.67,0.778,-0.13,0.526,0.314
13.0005,39582,18570.22,0.698,-0.279,0.617,0.227,37434,14082.11,0.776,-0.133,0.529,0.315
13.051,39632,18325.81,0.695,-0.28,0.62,0.23,37485,14272.23,0.773,-0.136,0.531,0.316
13.1055,39691,17897.28,0.692,-0.281,0.622,0.232,37535,14696.3,0.771,-0.139,0.532,0.318
13.1555,39741,17353.24,0.688,-0.281,0.625,0.235,37585,15024.7,0.768,-0.143,0.533,0.321
13.206,39791,16563.27,0.684,-0.282,0.627,0.238,37636,15516.03,0.766,-0.147,0.535,0.323
13.256,39841,15648.89,0.68,-0.282,0.631,0.24,37686,14951.94,0.764,-0.151,0.536,0.325
13.306000000000001,39891,14888.81,0.677,-0.28,0.635,0.241,37736,14951.94,0.761,-0.153,0.538,0.325
13.356000000000002,39941,14292.27,0.673,-0.281,0.639,0.242,37786,14593.73,0.759,-0.155,0.54,0.326
13.407,39992,13576.7,0.668,-0.282,0.642,0.245,37837,14307.38,0.757,-0.16,0.54,0.328
13.462,40050,11287.6,0.665,-0.284,0.645,0.245,37889,14094.23,0.755,-0.165,0.54,0.33
13.5125,40100,9224.41,0.66,-0.286,0.648,0.247,37940,13858.5,0.753,-0.169,0.541,0.332
13.5625,40150,6083.64,0.655,-0.289,0.65,0.252,37990,14235.02,0.752,-0.171,0.541,0.333
13.613,40200,1802.71,0.654,-0.283,0.654,0.251,38041,14533.83,0.75,-0.173,0.541,0.335
13.665,40250,-201.73,0.658,-0.278,0.65,0.255,38095,14128.89,0.749,-0.177,0.54,0.337
13.7155,40300,-231.75,0.668,-0.283,0.633,0.269,38146,13650.08,0.747,-0.18,0.541,0.339
13.766,40351,-167.63,0.683,-0.287,0.609,0.28,38196,13675.04,0.746,-0.181,0.541,0.34
13.821,40410,-159.69,0.698,-0.29,0.587,0.287,38247,13278.22,0.745,-0.182,0.541,0.342
13.871500000000001,40460,-143.87,0.713,-0.295,0.563,0.294,38298,12840.65,0.744,-0.185,0.541,0.344
13.9215,40510,-127.81,0.724,-0.303,0.54,0.3,38348,12389.47,0.743,-0.185,0.541,0.346
13.972000000000001,40560,-125.0,0.731,-0.312,0.522,0.305,38399,11839.29,0.742,-0.186,0.541,0.347
14.024000000000001,40610,-89.62,0.735,-0.32,0.509,0.309,38453,11475.85,0.741,-0.188,0.54,0.35
14.0745,40660,-137.16,0.738,-0.323,0.502,0.311,38504,11114.8,0.739,-0.191,0.54,0.353
14.125,40711,-105.92,0.738,-0.327,0.498,0.313,38554,11036.64,0.738,-0.193,0.54,0.354
14.1795,40769,-121.39,0.737,-0.33,0.498,0.315,38605,10803.35,0.737,-0.194,0.54,0.355
14.23,40819,-117.5,0.734,-0.331,0.501,0.315,38656,10657.51,0.735,-0.197,0.541,0.358
14.280000000000001,40869,-142.47,0.731,-0.33,0.506,0.314,38706,10740.61,0.733,-0.199,0.541,0.359
14.3305,40919,-156.33,0.729,-0.328,0.51,0.314,38757,11208.25,0.732,-0.2,0.541,0.36
14.3825,40969,646.27,0.727,-0.33,0.512,0.315,38811,11525.7,0.73,-0.202,0.542,0.361
14.433,41019,713.86,0.723,-0.334,0.513,0.317,38862,11669.81,0.728,-0.203,0.543,0.362
14.4835,41070,1482.3,0.725,-0.328,0.516,0.315,38912,11938.2,0.728,-0.204,0.544,0.363
14.538,41128,3249.28,0.724,-0.325,0.518,0.316,38963,11573.09,0.727,-0.205,0.544,0.363
14.5885,41178,3953.45,0.722,-0.325,0.52,0.319,39014,10992.82,0.725,-0.208,0.545,0.364
14.6385,41228,4657.67,0.716,-0.332,0.52,0.325,39064,10322.56,0.723,-0.21,0.546,0.365
14.689,41278,5240.94,0.711,-0.34,0.518,0.33,39115,10075.52,0.721,-0.212,0.546,0.366
14.741,41328,5763.96,0.708,-0.341,0.519,0.332,39169,9787.11,0.719,-0.217,0.546,0.369
14.7915,41378,6243.52,0.707,-0.341,0.519,0.334,39220,9763.47,0.715,-0.222,0.546,0.373
14.842,41429,6461.66,0.705,-0.341,0.52,0.337,39270,10033.47,0.712,-0.223,0.547,0.376
14.896,41487,7532.52,0.703,-0.344,0.52,0.34,39320,10033.47,0.708,-0.228,0.547,0.381
14.9465,41538,8202.4,0.7,-0.345,0.521,0.342,39370,10408.83,0.705,-0.232,0.548,0.385
14.9965,41588,8626.54,0.699,-0.344,0.523,0.344,39420,10705.46,0.701,-0.235,0.548,0.389
15.0465,41638,9375.53,0.695,-0.346,0.524,0.347,39470,10705.46,0.697,-0.237,0.55,0.392
15.0965,41688,9375.53,0.692,-0.348,0.525,0.349,39520,11980.92,0.693,-0.24,0.55,0.396
15.1465,41738,9375.53,0.69,-0.348,0.528,0.35,39570,12485.15,0.69,-0.245,0.55,0.4
15.197,41789,10366.4,0.688,-0.346,0.531,0.351,39620,12735.35,0.688,-0.247,0.55,0.402
15.251,41847,10288.3,0.686,-0.346,0.533,0.352,39670,12924.69,0.684,-0.249,0.551,0.406
15.3015,41897,10209.88,0.684,-0.346,0.535,0.352,39721,13134.34,0.681,-0.254,0.55,0.41
15.3515,41947,10355.3,0.683,-0.345,0.538,0.352,39771,13013.63,0.678,-0.256,0.551,0.412
15.401499999999999,41997,10339.54,0.682,-0.342,0.542,0.351,39821,12519.79,0.675,-0.257,0.553,0.413
15.452,42047,10199.55,0.684,-0.334,0.547,0.346,39872,12151.9,0.673,-0.259,0.555,0.413
15.501999999999999,42097,10300.68,0.687,-0.322,0.554,0.339,39922,12078.04,0.671,-0.26,0.556,0.414
15.5525,42148,10405.57,0.69,-0.312,0.559,0.336,39972,12041.16,0.669,-0.262,0.557,0.414
15.6065,42206,11153.93,0.69,-0.311,0.558,0.336,40022,12145.06,0.666,-0.265,0.56,0.413
15.656500000000001,42256,11804.53,0.691,-0.311,0.559,0.335,40072,12217.71,0.664,-0.265,0.563,0.412
15.706499999999998,42306,12049.29,0.692,-0.308,0.559,0.333,40122,12000.11,0.661,-0.267,0.567,0.41
15.756499999999999,42356,12218.71,0.693,-0.307,0.56,0.332,40172,11581.7,0.658,-0.271,0.57,0.409
15.8065,42406,12231.65,0.692,-0.308,0.56,0.332,40222,11181.88,0.656,-0.275,0.572,0.408
15.857,42456,12156.77,0.691,-0.309,0.561,0.331,40273,11329.23,0.653,-0.28,0.574,0.406
15.907,42506,11350.99,0.69,-0.31,0.562,0.331,40323,10686.11,0.65,-0.285,0.574,0.406
15.961500000000001,42565,11272.66,0.689,-0.31,0.564,0.33,40373,10044.21,0.647,-0.292,0.575,0.405
16.011499999999998,42615,11543.0,0.688,-0.31,0.566,0.33,40423,9721.48,0.645,-0.294,0.577,0.403
16.061500000000002,42665,11457.31,0.686,-0.312,0.567,0.33,40473,9350.74,0.642,-0.297,0.579,0.403
16.1115,42715,10988.06,0.683,-0.314,0.568,0.332,40523,8739.88,0.64,-0.301,0.58,0.402
16.1615,42765,10845.74,0.682,-0.315,0.569,0.332,40573,8242.27,0.638,-0.304,0.581,0.402
16.2115,42815,10102.15,0.68,-0.316,0.57,0.333,40623,7347.84,0.636,-0.308,0.581,0.402
16.264000000000003,42866,9593.67,0.678,-0.32,0.569,0.336,40677,6830.71,0.635,-0.311,0.581,0.401
16.319,42925,9016.78,0.678,-0.322,0.567,0.336,40728,6184.69,0.633,-0.318,0.578,0.402
16.369,42975,9910.63,0.677,-0.325,0.567,0.336,40778,5149.65,0.631,-0.324,0.576,0.403
16.4195,43025,10186.56,0.678,-0.324,0.567,0.335,40829,7356.79,0.629,-0.33,0.574,0.405
16.4695,43075,9846.4,0.678,-0.323,0.567,0.334,40879,8303.91,0.628,-0.331,0.576,0.404
16.5195,43125,9127.14,0.678,-0.325,0.567,0.335,40929,9354.24,0.629,-0.325,0.581,0.4
16.5705,43175,7861.02,0.678,-0.325,0.567,0.335,40981,7787.72,0.626,-0.328,0.58,0.404
16.623,43226,6845.86,0.68,-0.321,0.567,0.333,41035,3415.19,0.621,-0.336,0.576,0.41
16.677500000000002,43284,6188.2,0.68,-0.321,0.568,0.334,41086,804.75,0.616,-0.347,0.571,0.416
16.7275,43334,6341.29,0.679,-0.321,0.569,0.333,41136,78.65,0.625,-0.341,0.567,0.411
16.778,43384,6314.9,0.678,-0.322,0.569,0.333,41187,32.47,0.638,-0.332,0.558,0.411
16.8285,43434,6280.85,0.677,-0.323,0.571,0.332,41238,40.11,0.66,-0.315,0.537,0.418
16.878500000000003,43484,5918.06,0.677,-0.321,0.572,0.331,41288,20.25,0.673,-0.304,0.522,0.425
16.929000000000002,43534,5963.22,0.676,-0.321,0.574,0.33,41339,-26.86,0.684,-0.291,0.51,0.43
16.981499999999997,43585,5905.65,0.675,-0.323,0.575,0.329,41393,-61.8,0.694,-0.276,0.501,0.435
17.036,43643,5807.79,0.675,-0.322,0.577,0.326,41444,-93.44,0.703,-0.259,0.495,0.439
17.086,43693,5943.84,0.675,-0.322,0.578,0.324,41494,-28.97,0.707,-0.25,0.494,0.439
17.136499999999998,43743,6236.13,0.674,-0.322,0.58,0.322,41545,-21.92,0.71,-0.241,0.496,0.436
17.187,43793,6300.94,0.673,-0.322,0.582,0.321,41596,-21.52,0.713,-0.228,0.506,0.426
17.237000000000002,43843,6297.44,0.673,-0.32,0.585,0.318,41646,-5.67,0.713,-0.222,0.514,0.419
17.2875,43893,6429.6,0.673,-0.318,0.588,0.315,41697,24.36,0.711,-0.222,0.52,0.415
17.338,43944,6483.17,0.672,-0.316,0.59,0.312,41747,24.36,0.706,-0.229,0.529,0.41
17.3925,44003,7040.25,0.671,-0.317,0.592,0.312,41797,24.36,0.707,-0.226,0.531,0.407
17.4425,44053,7681.42,0.67,-0.318,0.594,0.309,41847,24.36,0.706,-0.226,0.533,0.404
17.4925,44103,8556.97,0.669,-0.316,0.598,0.305,41897,2613.93,0.705,-0.231,0.533,0.405
17.5425,44153,9174.82,0.669,-0.314,0.601,0.301,41947,3692.96,0.7,-0.241,0.533,0.408
17.5925,44203,9703.2,0.669,-0.313,0.604,0.297,41997,5228.41,0.697,-0.245,0.536,0.406
17.6425,44253,10893.62,0.669,-0.311,0.607,0.293,42047,6370.98,0.696,-0.245,0.54,0.403
17.692999999999998,44304,11486.89,0.669,-0.309,0.609,0.289,42097,6370.98,0.694,-0.245,0.545,0.399
17.747,44362,12163.83,0.669,-0.31,0.61,0.288,42147,7941.57,0.692,-0.247,0.547,0.398
17.797,44412,12723.84,0.667,-0.312,0.611,0.287,42197,8756.97,0.691,-0.25,0.548,0.397
17.847,44462,13724.58,0.666,-0.314,0.612,0.285,42247,8756.97,0.688,-0.254,0.552,0.395
17.897,44512,14022.6,0.664,-0.318,0.613,0.285,42297,9625.24,0.686,-0.255,0.555,0.393
17.947,44562,14607.66,0.662,-0.321,0.613,0.284,42347,9902.14,0.684,-0.258,0.557,0.393
17.997,44612,15066.42,0.661,-0.322,0.615,0.283,42397,10365.21,0.681,-0.262,0.558,0.392
18.047,44662,15262.75,0.659,-0.323,0.616,0.283,42447,10880.18,0.678,-0.265,0.561,0.391
18.1015,44721,15755.36,0.657,-0.323,0.618,0.283,42497,11590.28,0.676,-0.269,0.563,0.39
18.1515,44771,16421.0,0.655,-0.323,0.62,0.284,42547,12551.73,0.673,-0.273,0.565,0.389
18.2015,44821,17170.67,0.652,-0.322,0.623,0.285,42597,13061.92,0.67,-0.279,0.566,0.389
18.2515,44871,18671.57,0.649,-0.322,0.626,0.286,42647,13537.88,0.668,-0.281,0.568,0.388
18.302,44921,22329.33,0.645,-0.321,0.629,0.288,42698,14247.48,0.665,-0.284,0.57,0.388
18.351999999999997,44971,19566.58,0.642,-0.319,0.633,0.289,42748,15125.66,0.663,-0.288,0.57,0.388
18.4025,45022,19165.65,0.637,-0.318,0.637,0.29,42798,16092.34,0.659,-0.293,0.571,0.39
18.4565,45080,17243.61,0.634,-0.319,0.64,0.292,42848,17736.82,0.657,-0.297,0.571,0.39
18.506500000000003,45130,16248.46,0.629,-0.321,0.642,0.294,42898,18352.62,0.653,-0.303,0.571,0.391
18.5565,45180,15753.41,0.625,-0.325,0.644,0.295,42948,18489.24,0.649,-0.31,0.572,0.391
18.606499999999997,45230,15209.66,0.622,-0.326,0.646,0.294,42998,17518.59,0.647,-0.313,0.574,0.39
18.6565,45280,14389.28,0.621,-0.325,0.649,0.293,43048,16590.62,0.645,-0.315,0.577,0.388
18.707,45331,12669.77,0.62,-0.321,0.653,0.289,43098,16409.02,0.643,-0.317,0.579,0.386
18.756999999999998,45381,9529.88,0.621,-0.31,0.66,0.284,43148,16219.4,0.641,-0.322,0.58,0.385
18.811500000000002,45440,-373.25,0.625,-0.297,0.666,0.277,43198,15778.96,0.639,-0.325,0.579,0.385
18.8615,45490,-324.15,0.633,-0.302,0.648,0.294,43248,15103.76,0.638,-0.328,0.579,0.385
18.912,45540,-324.15,0.651,-0.305,0.622,0.308,43299,14708.88,0.636,-0.333,0.578,0.386
18.962000000000003,45590,-274.95,0.676,-0.3,0.594,0.314,43349,13789.08,0.635,-0.336,0.577,0.387
19.0125,45640,-276.61,0.697,-0.3,0.565,0.322,43400,14409.51,0.634,-0.338,0.577,0.387
19.0625,45690,-186.55,0.712,-0.305,0.537,0.33,43450,14409.51,0.632,-0.342,0.576,0.388
19.113,45741,-242.8,0.722,-0.313,0.514,0.337,43500,14999.06,0.63,-0.344,0.575,0.389
19.167,45799,-139.78,0.727,-0.319,0.501,0.341,43550,14650.97,0.629,-0.347,0.575,0.389
19.217,45849,-168.16,0.73,-0.321,0.494,0.344,43600,14037.95,0.628,-0.348,0.574,0.39
19.267,45899,-207.92,0.73,-0.322,0.492,0.346,43650,13698.64,0.627,-0.35,0.574,0.392
19.317500000000003,45949,-177.94,0.727,-0.324,0.494,0.348,43701,13698.64,0.626,-0.351,0.573,0.393
19.3675,45999,-134.97,0.723,-0.325,0.499,0.348,43751,13065.92,0.625,-0.353,0.572,0.395
19.4175,46049,-159.78,0.717,-0.328,0.505,0.348,43801,13096.5,0.624,-0.354,0.571,0.396
19.4685,46100,-169.09,0.709,-0.335,0.514,0.346,43852,13290.91,0.623,-0.356,0.57,0.398
19.5225,46158,14496.58,0.707,-0.335,0.516,0.346,43902,13670.04,0.622,-0.358,0.569,0.399
19.573,46208,2276.74,0.702,-0.341,0.516,0.35,43953,13631.16,0.621,-0.359,0.569,0.4
19.623,46258,2998.0,0.7,-0.343,0.515,0.354,44003,13845.55,0.62,-0.36,0.568,0.401
19.673000000000002,46308,3790.2,0.699,-0.341,0.518,0.355,44053,14074.76,0.619,-0.361,0.567,0.403
19.724,46358,4478.03,0.694,-0.345,0.517,0.36,44105,13905.45,0.618,-0.364,0.566,0.405
19.7745,46408,4865.82,0.69,-0.351,0.515,0.365,44156,13765.78,0.616,-0.366,0.564,0.407
19.825000000000003,46459,5184.92,0.687,-0.355,0.514,0.368,44206,13398.37,0.615,-0.368,0.564,0.408
19.88,46518,5490.94,0.685,-0.358,0.513,0.372,44257,12410.99,0.614,-0.369,0.563,0.41
19.932000000000002,46568,5448.02,0.682,-0.362,0.51,0.375,44311,10861.05,0.611,-0.371,0.562,0.414
19.9825,46618,5606.6,0.679,-0.366,0.509,0.378,44362,10581.98,0.607,-0.377,0.558,0.421
20.0325,46668,6193.01,0.675,-0.373,0.507,0.382,44412,10999.6,0.604,-0.377,0.558,0.423
20.083,46718,7002.26,0.669,-0.38,0.507,0.387,44463,11447.87,0.602,-0.377,0.559,0.425
20.133499999999998,46768,7696.21,0.664,-0.385,0.507,0.39,44514,11429.41,0.597,-0.38,0.558,0.431
20.184,46819,24311.07,0.661,-0.388,0.508,0.392,44564,11462.89,0.594,-0.384,0.556,0.434
20.238500000000002,46877,9629.73,0.659,-0.391,0.507,0.393,44615,12310.54,0.591,-0.386,0.555,0.437
20.2905,46927,10220.24,0.659,-0.391,0.507,0.391,44669,13570.04,0.588,-0.389,0.555,0.44
20.341,46977,10302.66,0.657,-0.393,0.508,0.391,44720,14310.32,0.584,-0.394,0.552,0.444
20.391,47027,10070.77,0.656,-0.395,0.51,0.39,44770,15642.85,0.582,-0.396,0.551,0.446
20.492,47127,9768.2,0.656,-0.39,0.515,0.387,44872,16536.55,0.578,-0.397,0.554,0.447
20.542499999999997,47178,9954.28,0.655,-0.39,0.517,0.386,44922,16241.48,0.577,-0.397,0.555,0.447
20.597,47236,11320.59,0.654,-0.391,0.518,0.386,44973,16479.94,0.576,-0.399,0.554,0.448
20.649,47286,11916.06,0.653,-0.39,0.522,0.384,45027,15946.83,0.575,-0.401,0.554,0.448
20.6995,47336,12255.59,0.652,-0.389,0.524,0.383,45078,16245.86,0.572,-0.404,0.555,0.447
20.7495,47386,11914.16,0.65,-0.389,0.527,0.384,45128,16048.19,0.57,-0.407,0.554,0.448
20.8,47436,11922.33,0.647,-0.391,0.529,0.384,45179,15585.72,0.568,-0.411,0.553,0.448
20.8505,47486,11392.74,0.645,-0.391,0.533,0.382,45230,14881.09,0.564,-0.42,0.55,0.448
20.901,47537,11135.06,0.643,-0.389,0.537,0.381,45280,13586.39,0.562,-0.427,0.547,0.448
20.9555,47595,9818.52,0.641,-0.389,0.54,0.38,45331,12580.33,0.559,-0.433,0.544,0.449
21.006,47645,8889.79,0.638,-0.39,0.541,0.381,45382,12580.33,0.56,-0.435,0.544,0.446
21.055999999999997,47695,8182.2,0.638,-0.389,0.544,0.379,45432,11753.85,0.559,-0.436,0.545,0.445
21.106499999999997,47745,7474.57,0.638,-0.386,0.547,0.378,45483,11284.17,0.56,-0.436,0.546,0.443
21.1585,47795,7281.21,0.637,-0.386,0.548,0.377,45537,4631.74,0.558,-0.437,0.547,0.443
21.2095,47846,7372.83,0.636,-0.386,0.55,0.377,45588,1288.35,0.533,-0.467,0.525,0.469
21.2595,47896,7312.98,0.636,-0.384,0.553,0.375,45638,6.57,0.516,-0.49,0.503,0.488
21.314500000000002,47955,7241.31,0.636,-0.382,0.554,0.375,45689,-85.83,0.521,-0.491,0.493,0.493
21.3645,48005,7424.89,0.635,-0.383,0.554,0.375,45739,-85.83,0.549,-0.458,0.498,0.488
21.4145,48055,7424.89,0.636,-0.383,0.555,0.373,45789,51.45,0.562,-0.44,0.497,0.491
21.4645,48105,8141.67,0.637,-0.382,0.556,0.371,45839,-11.68,0.571,-0.426,0.491,0.5
21.514499999999998,48155,8040.31,0.639,-0.378,0.558,0.368,45889,-11.68,0.577,-0.415,0.484,0.509
21.564500000000002,48205,7787.1,0.642,-0.375,0.56,0.364,45939,-39.38,0.585,-0.398,0.483,0.514
21.615,48256,7534.18,0.642,-0.373,0.562,0.362,45989,-111.63,0.596,-0.376,0.491,0.51
21.668999999999997,48314,7190.85,0.642,-0.372,0.562,0.362,46039,-68.52,0.602,-0.36,0.501,0.505
21.7195,48364,7315.37,0.642,-0.372,0.563,0.36,46090,1.1,0.605,-0.352,0.504,0.504
21.77,48414,7461.38,0.643,-0.372,0.564,0.359,46141,9.11,0.606,-0.346,0.506,0.504
21.82,48464,7597.28,0.643,-0.371,0.565,0.358,46191,-4.73,0.606,-0.345,0.506,0.505
21.8705,48514,7564.93,0.643,-0.37,0.566,0.356,46242,25.86,0.607,-0.344,0.508,0.504
21.920499999999997,48564,7438.46,0.643,-0.37,0.567,0.355,46292,19.92,0.607,-0.344,0.508,0.503
21.971,48615,7472.77,0.643,-0.37,0.568,0.354,46342,46.39,0.606,-0.347,0.507,0.504
22.026,48673,7849.67,0.642,-0.37,0.57,0.352,46394,38.88,0.605,-0.348,0.507,0.504
22.078000000000003,48723,8639.09,0.641,-0.37,0.571,0.351,46448,38.88,0.605,-0.348,0.507,0.503
22.128500000000003,48773,9881.33,0.642,-0.368,0.574,0.348,46499,38.88,0.606,-0.346,0.515,0.496
22.1785,48823,10736.55,0.642,-0.366,0.577,0.345,46549,3006.79,0.607,-0.345,0.518,0.492
22.229,48873,11927.29,0.642,-0.364,0.58,0.341,46600,3739.65,0.607,-0.346,0.519,0.49
22.2795,48923,12398.79,0.643,-0.362,0.583,0.337,46651,5039.24,0.606,-0.351,0.518,0.489
22.33,48974,12916.32,0.642,-0.364,0.585,0.335,46701,6574.46,0.606,-0.352,0.522,0.484
22.384999999999998,49033,14032.73,0.641,-0.365,0.586,0.333,46752,7596.42,0.606,-0.353,0.525,0.48
22.435000000000002,49083,14290.61,0.641,-0.365,0.587,0.33,46802,7596.42,0.605,-0.355,0.531,0.474
22.485,49133,15171.17,0.641,-0.366,0.588,0.328,46852,8972.4,0.603,-0.358,0.532,0.472
22.535,49183,16223.26,0.641,-0.365,0.589,0.325,46902,9687.48,0.601,-0.363,0.533,0.47
22.585,49233,16475.89,0.64,-0.366,0.591,0.325,46952,10296.52,0.599,-0.367,0.534,0.469
22.634999999999998,49283,17452.36,0.64,-0.366,0.592,0.323,47002,10828.11,0.595,-0.375,0.534,0.468
22.685000000000002,49333,17448.31,0.639,-0.366,0.593,0.323,47052,12202.9,0.592,-0.38,0.534,0.468
22.7395,49392,18049.57,0.637,-0.367,0.594,0.324,47102,13416.02,0.588,-0.387,0.533,0.467
22.789499999999997,49442,17842.69,0.635,-0.369,0.594,0.324,47152,14027.21,0.583,-0.395,0.533,0.467
22.8395,49492,17155.1,0.633,-0.37,0.596,0.325,47202,14612.09,0.58,-0.401,0.532,0.467
22.89,49542,16488.24,0.631,-0.371,0.596,0.326,47253,15267.29,0.577,-0.406,0.533,0.465
22.941000000000003,49592,16396.09,0.63,-0.371,0.598,0.327,47305,15433.76,0.575,-0.408,0.535,0.463
22.991500000000002,49642,15493.92,0.627,-0.371,0.599,0.329,47356,15454.85,0.572,-0.412,0.537,0.461
23.042,49693,15085.63,0.624,-0.372,0.6,0.331,47406,15429.86,0.57,-0.415,0.538,0.46
23.0965,49751,12728.22,0.622,-0.373,0.602,0.333,47457,15222.9,0.568,-0.418,0.538,0.459
23.147,49801,12280.46,0.618,-0.374,0.604,0.333,47508,15221.0,0.564,-0.424,0.538,0.459
23.197000000000003,49851,11355.43,0.617,-0.372,0.607,0.332,47558,15274.13,0.561,-0.428,0.538,0.459
23.247500000000002,49901,10114.5,0.615,-0.371,0.611,0.33,47609,14752.66,0.559,-0.431,0.538,0.458
23.299500000000002,49951,8330.41,0.613,-0.37,0.615,0.328,47663,14572.77,0.558,-0.432,0.541,0.456
23.35,50001,6143.58,0.615,-0.363,0.619,0.324,47714,14228.52,0.555,-0.436,0.543,0.453
23.4005,50052,2871.88,0.627,-0.336,0.633,0.303,47764,13883.03,0.553,-0.439,0.543,0.452
23.455,50110,-262.07,0.637,-0.317,0.636,0.296,47815,13468.42,0.552,-0.442,0.544,0.451
23.505499999999998,50160,-224.94,0.646,-0.316,0.62,0.309,47866,13111.69,0.55,-0.444,0.544,0.449
23.555500000000002,50210,-139.16,0.657,-0.323,0.597,0.325,47916,13410.85,0.549,-0.446,0.544,0.449
23.606,50260,-127.81,0.67,-0.328,0.572,0.337,47967,12758.09,0.548,-0.448,0.543,0.449
23.6565,50310,-112.54,0.683,-0.331,0.55,0.346,48018,12712.82,0.548,-0.449,0.542,0.45
23.7065,50360,-120.08,0.692,-0.334,0.533,0.352,48068,13239.24,0.547,-0.45,0.542,0.45
23.7575,50411,-111.32,0.698,-0.343,0.512,0.362,48119,13681.89,0.547,-0.451,0.541,0.452
23.812,50470,-135.02,0.7,-0.351,0.498,0.369,48169,13681.89,0.546,-0.452,0.538,0.454
23.862000000000002,50520,-95.08,0.698,-0.363,0.486,0.379,48219,14914.69,0.545,-0.454,0.536,0.456
23.912,50570,-107.58,0.695,-0.37,0.48,0.384,48269,14914.69,0.544,-0.456,0.534,0.458
23.962,50620,-127.72,0.693,-0.374,0.478,0.386,48319,14914.69,0.543,-0.458,0.531,0.46
24.012,50670,-130.06,0.689,-0.378,0.478,0.389,48369,15071.15,0.543,-0.458,0.53,0.461
24.062,50720,-134.09,0.684,-0.383,0.481,0.391,48419,14735.01,0.543,-0.458,0.529,0.463
24.112499999999997,50771,-90.12,0.678,-0.388,0.48,0.396,48469,13983.09,0.542,-0.458,0.528,0.465
24.1665,50829,1500.66,0.673,-0.394,0.48,0.4,48519,13407.78,0.541,-0.459,0.526,0.467
24.2165,50879,2654.47,0.67,-0.393,0.484,0.4,48569,12735.45,0.54,-0.459,0.526,0.468
24.2665,50929,3361.18,0.674,-0.381,0.492,0.396,48619,12158.14,0.539,-0.46,0.525,0.47
24.3165,50979,4983.44,0.676,-0.371,0.501,0.392,48669,11676.88,0.537,-0.46,0.524,0.473
24.366500000000002,51029,6140.67,0.67,-0.375,0.501,0.397,48719,12019.41,0.535,-0.46,0.523,0.476
24.4165,51079,6854.24,0.664,-0.382,0.5,0.402,48769,12924.85,0.533,-0.461,0.524,0.477
24.467,51130,7613.19,0.658,-0.387,0.5,0.406,48819,13303.42,0.529,-0.463,0.523,0.48
24.5215,51188,9213.32,0.655,-0.389,0.501,0.407,48870,13063.86,0.524,-0.467,0.521,0.483
24.5715,51238,9543.8,0.653,-0.391,0.502,0.409,48920,13044.9,0.522,-0.468,0.521,0.484
24.621499999999997,51288,10104.08,0.651,-0.393,0.502,0.41,48970,13413.79,0.519,-0.468,0.522,0.486
24.6715,51338,10428.99,0.649,-0.395,0.501,0.411,49020,13871.24,0.514,-0.47,0.52,0.492
24.7215,51388,10375.3,0.647,-0.398,0.502,0.411,49070,14625.38,0.508,-0.472,0.517,0.499
24.7715,51438,10693.58,0.646,-0.398,0.504,0.41,49120,14989.78,0.503,-0.475,0.514,0.505
24.822499999999998,51489,10900.57,0.645,-0.396,0.507,0.409,49171,15135.4,0.499,-0.476,0.512,0.51
24.877499999999998,51548,11307.45,0.645,-0.395,0.51,0.407,49222,15091.01,0.495,-0.476,0.512,0.515
24.927500000000002,51598,11356.21,0.643,-0.394,0.514,0.406,49272,15049.23,0.492,-0.476,0.511,0.518
24.9775,51648,11626.99,0.642,-0.394,0.517,0.406,49322,15049.23,0.489,-0.475,0.511,0.522
25.0275,51698,12103.39,0.641,-0.393,0.519,0.405,49372,15668.95,0.487,-0.476,0.51,0.524
25.0775,51748,12182.31,0.641,-0.392,0.521,0.403,49422,15774.24,0.486,-0.477,0.509,0.525
25.127499999999998,51798,12321.86,0.643,-0.388,0.524,0.399,49472,15774.24,0.482,-0.48,0.506,0.527
25.177999999999997,51849,12257.16,0.647,-0.378,0.531,0.393,49522,16290.25,0.481,-0.482,0.505,0.528
25.232,51907,11894.51,0.646,-0.375,0.535,0.392,49572,16266.45,0.481,-0.483,0.505,0.527
25.29,51957,12152.5,0.644,-0.375,0.537,0.392,49638,16516.2,0.48,-0.485,0.506,0.526
25.342,52007,12473.67,0.642,-0.377,0.54,0.391,49692,15422.31,0.479,-0.488,0.505,0.525
25.394,52057,12608.61,0.638,-0.378,0.544,0.389,49746,15391.55,0.479,-0.491,0.507,0.521
25.444499999999998,52107,12506.72,0.636,-0.377,0.549,0.388,49797,14778.23,0.477,-0.497,0.505,0.518
25.494500000000002,52157,12404.54,0.634,-0.377,0.552,0.386,49847,14373.03,0.476,-0.502,0.502,0.517
25.5455,52208,12002.0,0.633,-0.375,0.556,0.384,49898,14651.47,0.476,-0.505,0.502,0.514
25.6,52266,11179.14,0.631,-0.376,0.557,0.385,49949,14716.32,0.475,-0.509,0.503,0.511
25.65,52316,10233.03,0.627,-0.38,0.556,0.388,49999,13519.52,0.475,-0.509,0.505,0.509
25.700499999999998,52366,8685.51,0.622,-0.388,0.553,0.393,50050,12909.27,0.475,-0.508,0.507,0.507
