system_time,device_timestamp,device,command,force,qw,qx,qy,qz,roll,pitch,yaw,analog
2025-10-31 20:29:31.793,93997,CrutchHMI-BT-74d3,S,270063.00,865.0000,-71.0000,431.0000,245.0000,166.96,90.00,143.58,2048
2025-10-31 20:29:31.824,92586,CrutchHMI-BT-7036,S,119171.00,971.0000,-32.0000,224.0000,68.0000,-162.81,90.00,132.95,2048
2025-10-31 20:29:31.846,94047,CrutchHMI-BT-74d3,S,281555.00,864.0000,-73.0000,429.0000,250.0000,166.87,90.00,143.16,2048
2025-10-31 20:29:31.885,92636,CrutchHMI-BT-7036,S,-4075214.00,971.0000,-31.0000,224.0000,60.0000,-161.95,90.00,136.34,2048
2025-10-31 20:29:31.887,94098,CrutchHMI-BT-74d3,S,280957.00,863.0000,-75.0000,426.0000,257.0000,166.55,90.00,142.51,2048
2025-10-31 20:29:31.936,92686,CrutchHMI-BT-7036,S,109460.00,971.0000,-32.0000,226.0000,54.0000,-160.09,90.00,140.06,2048
2025-10-31 20:29:31.970,94165,CrutchHMI-BT-74d3,S,280526.00,861.0000,-77.0000,425.0000,264.0000,166.18,90.00,142.14,2048
2025-10-31 20:29:31.997,92737,CrutchHMI-BT-7036,S,117018.00,971.0000,-32.0000,229.0000,49.0000,-159.63,90.00,143.72,2048
2025-10-31 20:29:32.031,94219,CrutchHMI-BT-74d3,S,273259.00,859.0000,-77.0000,426.0000,270.0000,165.38,90.00,141.95,2048
2025-10-31 20:29:32.050,92795,CrutchHMI-BT-7036,S,113207.00,970.0000,-33.0000,232.0000,46.0000,-158.76,90.00,146.54,2048
2025-10-31 20:29:32.124,94270,CrutchHMI-BT-74d3,S,266425.00,856.0000,-77.0000,428.0000,275.0000,164.69,90.00,141.97,2048
2025-10-31 20:29:32.124,94320,CrutchHMI-BT-74d3,S,253541.00,854.0000,-77.0000,430.0000,279.0000,164.14,90.00,142.02,2048
